id,name,age,salary,city,score
2039,Grace,52,61737,Hyderabad,90.95
2040,Frank,23,83208,Pune,83.93
2041,Hana,29,98085,Pune,48.36
2042,Grace,31,82954,Delhi,80.92
2043,Charlie,41,92724,Chennai,34.57
2044,Hana,24,56132,Mumbai,59.22
2045,Julia,56,117008,Kolkata,77.77
2046,Alice,24,52251,Bangalore,74.74
2047,Ivan,21,74512,Kolkata,39.95
2048,Grace,31,85514,Chennai,93.12
2049,Alice,34,55508,Hyderabad,67.81
2050,Grace,33,40193,Pune,90.83
2051,Hana,37,116254,Chennai,21.54
2052,Ivan,50,92911,Bangalore,60.56
2053,Frank,49,94981,Hyderabad,65.29
2054,Bob,18,64586,Pune,10.67
2055,Grace,45,86064,Bangalore,73.45
2056,Frank,54,52766,Mumbai,64.15
2057,Hana,58,107792,Mumbai,29.63
2058,Grace,54,103054,Pune,86.27
2059,Charlie,37,100173,Bangalore,52.53
2060,Charlie,59,70684,Bangalore,96.74
2061,Frank,29,24849,Mumbai,80.0
2062,Alice,25,71099,Kolkata,84.93
2063,Julia,53,89287,Pune,10.39
2064,Alice,18,62943,Delhi,28.13
2065,Ivan,19,96813,Bangalore,29.05
2066,Hana,40,30244,Hyderabad,21.62
2067,Ivan,38,90922,Kolkata,59.44
2068,Ivan,28,112471,Mumbai,88.21
2069,David,20,43706,Delhi,57.72
2070,David,38,82293,Delhi,41.52
2071,Bob,34,49621,Mumbai,18.85
2072,Frank,22,85639,Pune,64.54
2073,Alice,35,34389,Delhi,98.64
2074,Hana,23,112242,Chennai,24.78
2075,Bob,20,80354,Kolkata,97.19
2076,Alice,47,108382,Pune,81.43
2077,Grace,54,65031,Bangalore,54.95
2078,Grace,57,85687,Bangalore,83.7
2079,David,53,55261,Kolkata,85.21
2080,David,43,87862,Delhi,10.89
2081,Eve,53,51914,Chennai,23.12
2082,Grace,43,108976,Bangalore,25.95
2083,Hana,58,84639,Mumbai,52.62
2084,Charlie,56,23566,Kolkata,9.12
2085,Alice,44,95850,Hyderabad,25.91
2086,Charlie,27,118073,Hyderabad,44.57
2087,Grace,31,44129,Delhi,79.25
2088,David,42,115199,Pune,71.77
2089,Alice,36,54556,Delhi,4.13
2090,Ivan,48,88748,Chennai,28.58
2091,Charlie,53,95968,Pune,48.44
2092,Bob,27,59342,Hyderabad,47.68
2093,Charlie,37,52589,Pune,91.33
2094,Alice,20,116885,Chennai,84.81
2095,Ivan,28,64273,Mumbai,2.92
2096,David,59,42783,Bangalore,87.85
2097,Julia,57,118927,Bangalore,20.13
2098,Alice,42,27806,Pune,55.31
2099,Grace,23,51877,Mumbai,98.73
2100,David,46,108414,Bangalore,9.65
2101,Alice,36,58469,Delhi,83.16
2102,Charlie,52,89556,Bangalore,51.38
2103,Bob,21,64296,Bangalore,17.35
2104,Alice,23,45837,Pune,52.21
2105,Alice,55,43364,Hyderabad,46.02
2106,Bob,18,73707,Bangalore,34.58
2107,Bob,42,67341,Chennai,66.15
2108,Frank,25,48863,Mumbai,59.37
2109,Charlie,58,20179,Bangalore,19.35
2110,Grace,22,66181,Pune,15.46
2111,Eve,33,100378,Delhi,10.15
2112,Alice,24,102310,Pune,67.52
2113,Julia,39,96523,Mumbai,9.82
2114,Charlie,18,110389,Chennai,94.61
2115,Ivan,58,63583,Hyderabad,79.16
2116,Bob,26,71934,Bangalore,34.29
2117,Ivan,23,96771,Pune,15.89
2118,Bob,35,21213,Chennai,1.32
2119,Alice,23,95861,Bangalore,65.35
2120,Charlie,59,95370,Kolkata,38.42
2121,Hana,34,115874,Kolkata,92.72
2122,Charlie,55,55081,Delhi,60.61
2123,Alice,55,111797,Chennai,12.14
2124,Grace,21,119341,Bangalore,70.46
2125,Frank,52,103987,Kolkata,88.17
2126,Charlie,50,109326,Hyderabad,34.57
2127,Frank,36,95200,Mumbai,35.34
2128,Eve,18,117178,Delhi,76.77
2129,Eve,56,94386,Mumbai,23.9
2130,Grace,49,86437,Kolkata,0.39
2131,Ivan,47,58668,Chennai,4.16
2132,Charlie,32,25915,Chennai,65.15
2133,Julia,20,102027,Bangalore,32.35
2134,Frank,49,43644,Pune,69.98
2135,Julia,57,25974,Bangalore,63.22
2136,Julia,30,83419,Bangalore,11.61
2137,David,35,85772,Kolkata,32.48
2138,Julia,54,24415,Chennai,86.15
2139,Alice,56,103592,Mumbai,90.53
2140,Julia,43,77845,Mumbai,62.27
2141,Alice,53,83787,Chennai,51.59
2142,Hana,58,98622,Pune,97.5
2143,Ivan,59,92624,Bangalore,3.11
2144,David,21,53249,Kolkata,6.73
2145,Alice,27,40089,Mumbai,26.8
2146,Ivan,27,93495,Pune,75.98
2147,Eve,36,109734,Hyderabad,61.73
2148,Julia,23,108966,Bangalore,98.43
2149,Hana,30,20726,Hyderabad,67.55
2150,Bob,59,112938,Delhi,52.03
2151,Eve,52,81700,Bangalore,24.61
2152,Hana,54,73658,Kolkata,21.35
2153,Grace,52,98793,Hyderabad,48.96
2154,David,19,27756,Pune,66.71
2155,Bob,22,31693,Hyderabad,60.22
2156,David,20,99796,Mumbai,82.59
2157,Charlie,21,47266,Chennai,40.63
2158,Alice,55,87763,Hyderabad,81.86
2159,Frank,18,88708,Delhi,60.16
2160,Frank,23,30773,Hyderabad,80.8
2161,Julia,31,68306,Delhi,18.05
2162,Charlie,23,75678,Kolkata,10.63
2163,Eve,43,113151,Hyderabad,0.46
2164,Hana,19,80802,Mumbai,13.71
2165,Julia,42,46903,Hyderabad,50.53
2166,Bob,57,26493,Bangalore,22.57
2167,Bob,18,66110,Delhi,86.73
2168,Eve,25,22136,Delhi,65.24
2169,Grace,39,24563,Chennai,83.8
2170,Eve,51,90255,Bangalore,1.53
2171,Julia,29,73193,Kolkata,20.41
2172,Julia,35,93777,Bangalore,36.67
2173,Hana,34,81804,Chennai,79.76
2174,Eve,50,39039,Kolkata,6.48
2175,Eve,53,23039,Chennai,26.49
2176,Grace,22,96310,Kolkata,79.52
2177,Frank,37,96571,Pune,59.48
2178,Alice,25,40384,Pune,16.67
2179,Julia,52,24973,Chennai,71.25
2180,Bob,27,36848,Hyderabad,24.97
2181,Frank,46,105138,Chennai,23.4
2182,Eve,33,103523,Mumbai,42.13
2183,Julia,59,95512,Pune,83.28
2184,Bob,28,109434,Chennai,89.03
2185,Eve,29,60173,Chennai,60.96
2186,Charlie,57,84729,Delhi,82.91
2187,Ivan,34,26064,Bangalore,0.62
2188,Alice,37,74713,Chennai,82.63
2189,Charlie,34,70549,Bangalore,78.19
2190,Julia,58,76447,Bangalore,18.51
2191,Hana,34,66282,Chennai,70.24
2192,Eve,58,23569,Mumbai,98.66
2193,Bob,53,30308,Pune,53.09
2194,Frank,46,30058,Bangalore,81.21
2195,David,39,38739,Bangalore,47.09
2196,Frank,19,55598,Hyderabad,58.64
2197,Grace,21,105773,Pune,38.55
2198,Hana,47,74763,Kolkata,30.97
2199,Alice,46,54022,Chennai,99.84
2200,Hana,22,58607,Mumbai,7.52
2201,Alice,44,26490,Chennai,11.25
2202,Bob,23,69698,Kolkata,4.7
2203,Ivan,27,64861,Mumbai,64.62
2204,Hana,50,46800,Hyderabad,58.82
2205,Frank,24,106775,Pune,64.03
2206,Eve,34,119516,Hyderabad,5.28
2207,David,55,87240,Mumbai,71.85
2208,Grace,30,73705,Mumbai,56.71
2209,Julia,29,111607,Mumbai,49.98
2210,Eve,38,119229,Hyderabad,25.15
2211,Eve,27,58730,Mumbai,34.51
2212,Hana,32,73313,Delhi,42.89
2213,Charlie,40,80188,Delhi,61.27
2214,Hana,33,39882,Hyderabad,42.66
2215,David,28,23722,Pune,85.38
2216,Bob,49,59247,Pune,58.9
2217,Charlie,50,70560,Hyderabad,53.07
2218,Frank,29,42976,Delhi,1.65
2219,Ivan,24,46979,Delhi,72.84
2220,Julia,30,63002,Delhi,92.96
2221,David,44,38312,Hyderabad,66.39
2222,Grace,59,74453,Bangalore,89.99
2223,Julia,26,60651,Chennai,11.66
2224,David,23,117109,Delhi,61.59
2225,Julia,51,22005,Kolkata,67.01
2226,David,40,103246,Hyderabad,98.2
2227,Eve,29,43530,Mumbai,32.81
2228,Grace,30,29937,Pune,42.29
2229,Grace,28,26555,Delhi,79.95
2230,Bob,51,94649,Chennai,8.04
2231,Grace,58,73512,Bangalore,4.11
2232,Charlie,23,51729,Pune,83.1
2233,Grace,28,58984,Bangalore,69.85
2234,Charlie,37,107638,Kolkata,45.86
2235,Julia,33,86782,Bangalore,79.73
2236,Frank,57,49371,Chennai,17.97
2237,David,35,102526,Mumbai,73.49
2238,Grace,45,27743,Pune,0.65
2239,Grace,30,47819,Mumbai,14.88
2240,Grace,18,43899,Hyderabad,4.91
2241,Bob,35,107951,Delhi,85.2
2242,Frank,20,83644,Hyderabad,14.29
2243,Grace,18,25322,Chennai,16.95
2244,Julia,38,32030,Mumbai,61.62
2245,Julia,21,48340,Delhi,51.63
2246,Frank,59,24265,Mumbai,86.0
2247,Alice,22,82648,Bangalore,8.12
2248,Alice,42,37613,Chennai,88.7
2249,Julia,53,106393,Hyderabad,36.98
2250,Frank,53,35975,Kolkata,53.1
2251,Julia,27,57019,Mumbai,19.92
2252,Julia,40,91715,Bangalore,45.77
2253,Ivan,45,22657,Mumbai,22.89
2254,Eve,41,77314,Chennai,35.22
2255,David,43,56569,Hyderabad,97.2
2256,Alice,45,57492,Kolkata,21.85
2257,Julia,22,46289,Kolkata,0.52
2258,Julia,49,102758,Delhi,84.36
2259,Julia,30,82130,Mumbai,84.11
2260,Julia,42,35977,Mumbai,3.36
2261,Eve,40,69273,Chennai,1.5
2262,Hana,38,49455,Kolkata,53.73
2263,Grace,38,82749,Delhi,82.97
2264,David,19,106772,Mumbai,79.6
2265,Frank,25,71370,Delhi,41.38
2266,David,32,47106,Hyderabad,7.81
2267,Bob,54,40328,Hyderabad,15.02
2268,Ivan,37,57375,Hyderabad,6.32
2269,Grace,40,41191,Bangalore,52.2
2270,Frank,23,23753,Hyderabad,73.7
2271,Hana,26,88236,Mumbai,79.13
2272,Julia,37,79236,Bangalore,93.41
2273,Hana,29,112081,Mumbai,15.27
2274,Frank,41,77981,Bangalore,68.35
2275,David,59,31063,Chennai,27.08
2276,Grace,56,114738,Chennai,26.98
2277,Eve,44,115618,Mumbai,9.21
2278,David,40,49327,Hyderabad,37.66
2279,Charlie,56,117325,Mumbai,32.24
2280,Hana,56,81162,Chennai,26.08
2281,Alice,33,110319,Pune,11.74
2282,Ivan,25,104092,Kolkata,50.42
2283,Bob,49,71301,Bangalore,15.66
2284,Alice,19,91134,Mumbai,88.08
2285,Charlie,58,66884,Delhi,49.94
2286,Charlie,18,20203,Delhi,88.62
2287,Hana,49,48734,Delhi,9.62
2288,Bob,25,107156,Chennai,88.95
2289,Ivan,27,85845,Bangalore,47.34
2290,Ivan,46,75787,Chennai,51.12
2291,Hana,45,69489,Delhi,92.44
2292,Eve,18,52834,Mumbai,45.6
2293,Frank,52,22661,Pune,40.42
2294,Bob,19,79877,Pune,61.82
2295,Ivan,39,91790,Pune,10.01
2296,Grace,56,97035,Pune,15.98
2297,Charlie,42,102329,Pune,70.93
2298,Eve,23,20921,Bangalore,42.22
2299,Alice,22,54634,Pune,27.52
2300,Charlie,20,49136,Bangalore,10.13
2301,Frank,58,80540,Mumbai,85.97
2302,Bob,47,72396,Bangalore,65.15
2303,Alice,43,22784,Pune,90.53
2304,Eve,49,100643,Chennai,29.04
2305,Ivan,41,100695,Chennai,86.22
2306,David,58,101570,Delhi,18.24
2307,Julia,55,36273,Bangalore,81.87
2308,Eve,22,45240,Pune,47.41
2309,Charlie,43,78041,Kolkata,52.97
2310,Ivan,59,85865,Chennai,61.57
2311,Alice,41,82799,Delhi,90.96
2312,Charlie,33,54092,Pune,92.08
2313,Julia,45,52478,Mumbai,0.77
2314,Ivan,46,23963,Delhi,81.98
2315,Julia,38,98698,Bangalore,82.98
2316,David,39,100452,Kolkata,18.68
2317,Grace,28,80919,Mumbai,18.54
2318,Frank,33,47506,Bangalore,78.7
2319,Charlie,45,41331,Bangalore,34.43
2320,Charlie,50,62880,Delhi,44.71
2321,Bob,56,29248,Pune,48.05
2322,Frank,24,96884,Chennai,87.89
2323,Alice,24,104613,Delhi,20.29
2324,Julia,54,119805,Hyderabad,60.07
2325,Bob,36,91527,Chennai,89.71
2326,Charlie,57,82128,Pune,58.42
2327,Eve,35,100366,Hyderabad,82.0
2328,Julia,26,106045,Hyderabad,24.37
2329,Bob,53,62165,Delhi,37.47
2330,Charlie,43,104655,Delhi,97.64
2331,Charlie,24,98302,Kolkata,30.41
2332,Alice,47,95060,Mumbai,90.92
2333,Bob,46,101131,Bangalore,50.99
2334,Eve,55,73910,Delhi,56.28
2335,Charlie,57,32139,Chennai,63.2
2336,Ivan,19,54526,Kolkata,15.23
2337,Ivan,29,93790,Hyderabad,90.41
2338,Eve,49,115345,Hyderabad,40.24
2339,Grace,45,31202,Delhi,7.72
2340,Hana,33,32564,Mumbai,24.25
2341,Eve,53,79462,Hyderabad,96.74
2342,Grace,59,82343,Hyderabad,60.48
2343,Frank,18,77594,Hyderabad,79.3
2344,Alice,18,50428,Delhi,23.33
2345,Grace,19,44247,Hyderabad,34.47
2346,Frank,30,88741,Chennai,97.51
2347,Charlie,33,101380,Kolkata,57.91
2348,Charlie,24,60692,Mumbai,31.63
2349,Alice,36,43041,Hyderabad,78.18
2350,Eve,45,83338,Chennai,82.18
2351,Julia,18,102346,Mumbai,45.32
2352,Frank,47,25371,Chennai,35.3
2353,Charlie,22,62811,Pune,83.9
2354,Hana,55,64958,Delhi,21.41
2355,Eve,58,118253,Mumbai,6.09
2356,Ivan,43,67075,Delhi,26.64
2357,David,36,107587,Chennai,30.02
2358,Grace,47,105780,Chennai,6.51
2359,Ivan,26,87286,Bangalore,6.5
2360,Ivan,59,80784,Delhi,4.69
2361,Frank,25,37106,Mumbai,71.63
2362,Frank,44,98233,Hyderabad,0.93
2363,Grace,27,45932,Hyderabad,99.92
2364,Ivan,43,63227,Mumbai,71.06
2365,Julia,35,44133,Pune,69.34
2366,David,25,116970,Mumbai,6.26
2367,David,40,112171,Chennai,24.32
2368,Alice,45,51337,Mumbai,31.87
2369,Charlie,21,74522,Bangalore,28.28
2370,Hana,52,52444,Hyderabad,89.42
2371,Bob,34,48924,Mumbai,88.13
2372,Hana,48,117484,Kolkata,76.96
2373,Alice,47,64706,Hyderabad,13.18
2374,Grace,28,28211,Delhi,43.91
2375,Ivan,18,31655,Kolkata,24.84
2376,Eve,44,36739,Chennai,3.71
2377,Frank,31,112012,Hyderabad,11.47
2378,Bob,34,92853,Pune,5.91
2379,Julia,58,27777,Kolkata,74.66
2380,Eve,40,45617,Hyderabad,10.82
2381,Frank,34,51098,Chennai,94.29
2382,Grace,46,59089,Bangalore,89.44
2383,Charlie,32,50997,Pune,45.87
2384,David,52,28615,Kolkata,51.54
2385,David,43,110155,Kolkata,59.66
2386,Bob,49,89694,Kolkata,48.98
2387,Grace,34,115249,Chennai,61.82
2388,Eve,56,50135,Delhi,7.81
2389,Frank,45,64105,Chennai,62.03
2390,Julia,46,77866,Delhi,1.87
2391,Eve,54,39683,Delhi,55.57
2392,Grace,18,36369,Mumbai,77.49
2393,Charlie,37,66648,Kolkata,61.52
2394,Grace,42,92077,Delhi,11.41
2395,Hana,48,105431,Chennai,26.43
2396,Eve,54,87977,Bangalore,55.92
2397,Alice,40,43141,Mumbai,26.27
2398,Charlie,18,62415,Pune,35.2
2399,Julia,43,63426,Bangalore,26.25
2400,Alice,29,95374,Chennai,83.02
2401,Frank,59,116572,Mumbai,74.18
2402,Frank,34,25846,Chennai,66.71
2403,Grace,25,47874,Hyderabad,83.05
2404,Alice,24,108732,Mumbai,4.33
2405,Eve,25,107314,Mumbai,52.15
2406,David,21,64307,Hyderabad,38.28
2407,Julia,37,112983,Chennai,30.23
2408,Ivan,59,90728,Delhi,65.56
2409,Charlie,36,34452,Mumbai,5.52
2410,Julia,20,24858,Chennai,50.93
2411,Grace,29,36787,Delhi,81.21
2412,Frank,33,28576,Chennai,72.29
2413,Charlie,31,79706,Chennai,99.29
2414,David,22,64628,Kolkata,64.97
2415,Bob,40,117382,Bangalore,65.02
2416,Frank,48,114601,Pune,35.89
2417,David,49,108832,Kolkata,53.39
2418,Alice,41,68992,Delhi,8.51
2419,Alice,50,66038,Hyderabad,46.1
2420,Charlie,42,66045,Hyderabad,7.06
2421,Ivan,24,89364,Chennai,94.06
2422,Bob,55,84441,Pune,78.11
2423,Bob,29,39302,Pune,91.3
2424,Julia,56,108879,Pune,96.95
2425,Grace,45,93373,Hyderabad,56.75
2426,Frank,19,68391,Bangalore,56.28
2427,Frank,58,28059,Hyderabad,1.39
2428,Charlie,55,109337,Pune,53.73
2429,Eve,39,57794,Pune,87.03
2430,David,48,88574,Pune,25.96
2431,Frank,29,64337,Hyderabad,31.18
2432,Hana,22,54216,Pune,43.94
2433,Grace,33,38562,Hyderabad,52.79
2434,Charlie,30,35642,Kolkata,79.98
2435,Charlie,54,33314,Pune,47.75
2436,Alice,39,102443,Kolkata,34.71
2437,Frank,48,50484,Bangalore,33.44
2438,Alice,47,86329,Mumbai,74.9
2439,Eve,53,111010,Delhi,36.67
2440,Charlie,55,114769,Delhi,38.11
2441,David,39,79151,Mumbai,50.26
2442,David,48,117382,Mumbai,17.35
2443,Alice,24,34814,Pune,14.77
2444,Ivan,45,49016,Pune,48.14
2445,Ivan,22,86039,Mumbai,48.84
2446,Julia,26,77928,Hyderabad,8.1
2447,Alice,53,73792,Chennai,0.67
2448,Bob,30,55568,Kolkata,93.92
2449,Frank,42,77352,Chennai,37.75
2450,Grace,50,29972,Hyderabad,87.57
2451,Charlie,35,109990,Bangalore,13.19
2452,Hana,58,79935,Chennai,37.91
2453,Charlie,40,75181,Delhi,2.4
2454,Frank,59,53213,Kolkata,95.95
2455,Charlie,50,79716,Mumbai,90.58
2456,Hana,21,45324,Mumbai,92.36
2457,Ivan,46,112231,Hyderabad,11.42
2458,David,31,56458,Delhi,10.77
2459,Grace,42,80967,Delhi,53.26
2460,Charlie,31,74265,Delhi,93.16
2461,Grace,26,49305,Hyderabad,24.71
2462,Frank,46,109105,Pune,42.76
2463,Ivan,31,90600,Mumbai,38.6
2464,Grace,49,28928,Bangalore,83.79
2465,Grace,51,61937,Hyderabad,98.34
2466,Julia,31,63700,Bangalore,9.47
2467,Bob,58,25608,Bangalore,53.9
2468,Ivan,20,91297,Mumbai,64.01
2469,Ivan,42,39351,Delhi,83.07
2470,Alice,47,54969,Bangalore,87.52
2471,Grace,45,82199,Kolkata,52.24
2472,Alice,30,64679,Hyderabad,60.43
2473,Eve,58,118190,Chennai,52.19
2474,Eve,57,33175,Hyderabad,75.17
2475,David,54,56398,Kolkata,67.13
2476,Hana,58,85345,Chennai,42.02
2477,Alice,46,82008,Chennai,50.49
2478,Eve,49,83179,Hyderabad,28.62
2479,Grace,36,21996,Kolkata,90.59
2480,Julia,47,109249,Chennai,72.61
2481,Alice,46,70214,Kolkata,75.47
2482,Bob,51,80816,Mumbai,52.87
2483,Hana,41,110563,Pune,40.25
2484,David,44,84734,Bangalore,41.51
2485,David,59,30467,Hyderabad,18.42
2486,Charlie,21,106430,Pune,72.46
2487,Hana,36,54282,Hyderabad,15.5
2488,Eve,40,84257,Chennai,24.18
2489,Eve,53,92682,Hyderabad,16.22
2490,Charlie,19,99675,Chennai,38.48
2491,Frank,35,47469,Delhi,28.31
2492,Hana,27,106034,Bangalore,56.72
2493,David,37,27382,Delhi,5.93
2494,David,33,104641,Mumbai,74.41
2495,Bob,55,105014,Mumbai,81.75
2496,Eve,44,84672,Hyderabad,40.75
2497,Alice,32,61467,Chennai,9.1
2498,Alice,26,62747,Hyderabad,32.6
2499,Grace,34,20260,Delhi,37.04
2500,Charlie,48,110110,Delhi,37.52
2501,Bob,54,52066,Hyderabad,18.43
2502,Charlie,47,37209,Chennai,69.9
2503,Ivan,48,25677,Hyderabad,95.25
2504,David,46,32406,Hyderabad,34.52
2505,Grace,25,22033,Mumbai,50.67
2506,Ivan,37,21113,Chennai,5.04
2507,Alice,59,90824,Delhi,91.51
2508,Frank,20,116599,Chennai,1.27
2509,Hana,19,114041,Kolkata,85.73
2510,Alice,26,47754,Chennai,66.86
2511,Ivan,52,109780,Mumbai,84.11
2512,Hana,21,102363,Kolkata,29.91
2513,Charlie,52,48877,Mumbai,92.92
2514,Bob,35,49357,Mumbai,87.92
2515,Ivan,31,64897,Pune,75.99
2516,Grace,38,79505,Chennai,26.47
2517,Charlie,54,60139,Chennai,99.13
2518,Eve,49,115056,Kolkata,69.42
2519,Charlie,37,52124,Chennai,26.86
2520,David,31,69774,Mumbai,67.26
2521,David,51,62778,Kolkata,97.03
2522,Alice,46,67948,Delhi,83.63
2523,Charlie,29,95688,Kolkata,70.27
2524,Bob,43,37644,Bangalore,23.81
2525,Ivan,20,77911,Mumbai,52.37
2526,Hana,58,60891,Kolkata,1.48
2527,Bob,41,75242,Pune,88.45
2528,Ivan,38,56131,Delhi,99.56
2529,Grace,20,30252,Delhi,46.76
2530,Charlie,33,95519,Mumbai,8.3
2531,Bob,23,47215,Bangalore,62.85
2532,Julia,20,90717,Kolkata,19.82
2533,Grace,52,89129,Pune,98.52
2534,Bob,28,94786,Kolkata,67.87
2535,Eve,37,48680,Pune,0.06
2536,David,42,76939,Pune,71.1
2537,Julia,38,58496,Mumbai,28.56
2538,Alice,59,110131,Delhi,14.24
2539,Julia,42,42655,Mumbai,37.3
2540,Frank,36,72762,Bangalore,60.89
2541,Hana,30,76318,Kolkata,86.55
2542,Ivan,59,88495,Bangalore,90.89
2543,Frank,49,99081,Bangalore,57.1
2544,Frank,26,83365,Hyderabad,54.06
2545,Eve,33,91894,Bangalore,17.47
2546,Charlie,32,50617,Delhi,12.7
2547,Hana,44,27559,Chennai,22.7
2548,Eve,44,46407,Bangalore,59.19
2549,Ivan,44,66023,Hyderabad,26.49
2550,Eve,54,32336,Mumbai,73.41
2551,Eve,33,81347,Chennai,92.9
2552,Grace,38,85715,Pune,44.6
2553,Grace,38,95844,Chennai,74.55
2554,Julia,30,42022,Kolkata,75.11
2555,Ivan,39,103072,Kolkata,21.99
2556,Alice,36,70293,Kolkata,61.99
2557,Eve,23,94731,Bangalore,9.08
2558,Hana,23,107354,Hyderabad,61.28
2559,David,20,118110,Chennai,59.08
2560,Bob,22,68464,Hyderabad,54.62
2561,Frank,41,24587,Bangalore,50.86
2562,Grace,41,82397,Pune,92.39
2563,Ivan,50,37164,Hyderabad,87.88
2564,Ivan,23,97001,Chennai,46.9
2565,Frank,34,58353,Hyderabad,12.64
2566,Charlie,41,51617,Kolkata,92.4
2567,Hana,54,39138,Pune,77.67
2568,Alice,46,84739,Hyderabad,39.95
2569,Charlie,42,31851,Mumbai,94.11
2570,Charlie,20,82410,Kolkata,34.74
2571,Bob,40,70859,Mumbai,11.65
2572,Ivan,30,35519,Delhi,24.42
2573,Grace,45,79572,Mumbai,75.17
2574,Eve,41,58297,Chennai,94.21
2575,Ivan,54,59533,Mumbai,54.36
2576,Frank,34,28203,Kolkata,32.81
2577,David,23,20166,Kolkata,51.7
2578,Ivan,27,38018,Pune,91.59
2579,Eve,50,35964,Mumbai,7.17
2580,Ivan,52,70541,Delhi,90.13
2581,Ivan,42,48405,Hyderabad,22.91
2582,Bob,53,44876,Bangalore,87.87
2583,Charlie,22,111730,Kolkata,7.0
2584,Charlie,56,92447,Chennai,45.04
2585,Frank,56,24887,Bangalore,96.08
2586,Charlie,32,60040,Pune,65.32
2587,Hana,30,35725,Kolkata,84.02
2588,David,37,27942,Kolkata,73.89
2589,Bob,24,50933,Chennai,20.92
2590,Grace,34,57952,Mumbai,8.65
2591,Hana,57,35284,Kolkata,70.86
2592,Hana,33,86731,Pune,73.26
2593,David,47,38893,Hyderabad,43.18
2594,Charlie,26,54925,Kolkata,8.97
2595,Ivan,55,37162,Mumbai,6.38
2596,Alice,33,80659,Hyderabad,41.5
2597,Frank,47,77850,Mumbai,97.65
2598,Charlie,29,50661,Chennai,37.06
2599,Frank,46,87839,Bangalore,53.7
2600,Frank,56,38346,Chennai,69.97
2601,Hana,46,91791,Bangalore,54.99
2602,Charlie,42,80052,Hyderabad,54.85
2603,Hana,48,84886,Mumbai,78.11
2604,Bob,26,107892,Hyderabad,43.88
2605,Charlie,35,81098,Chennai,10.02
2606,Grace,48,83075,Chennai,29.81
2607,Frank,20,105697,Pune,92.79
2608,Grace,49,98297,Bangalore,62.16
2609,Alice,53,72302,Mumbai,27.99
2610,Hana,43,25226,Chennai,34.15
2611,Grace,28,105020,Bangalore,1.43
2612,Eve,45,54171,Pune,82.25
2613,Frank,33,72110,Kolkata,22.93
2614,Alice,22,92851,Bangalore,18.56
2615,Grace,18,115987,Kolkata,71.56
2616,Hana,51,64362,Mumbai,5.74
2617,David,44,50010,Kolkata,1.07
2618,David,51,34083,Chennai,87.87
2619,Bob,37,47098,Mumbai,70.0
2620,Ivan,31,103354,Kolkata,73.42
2621,Julia,24,108640,Bangalore,80.17
2622,Frank,30,81039,Kolkata,67.22
2623,Hana,23,104589,Chennai,28.11
2624,Eve,54,78228,Chennai,82.84
2625,Bob,29,46060,Hyderabad,75.31
2626,Grace,20,29515,Kolkata,6.12
2627,Hana,19,87583,Mumbai,74.48
2628,Ivan,38,62069,Kolkata,7.29
2629,Ivan,30,115624,Mumbai,56.5
2630,Hana,31,112236,Mumbai,87.03
2631,Charlie,50,25840,Delhi,59.41
2632,Julia,29,88435,Bangalore,71.98
2633,Ivan,22,21403,Mumbai,25.11
2634,Bob,27,108586,Chennai,21.84
2635,Ivan,30,27804,Hyderabad,45.44
2636,Ivan,41,92016,Pune,13.2
2637,Bob,29,97564,Mumbai,11.59
2638,Grace,46,104128,Kolkata,58.12
2639,Grace,49,55537,Pune,8.65
2640,Alice,31,69573,Pune,39.12
2641,Julia,51,43480,Bangalore,61.16
2642,David,52,101484,Hyderabad,2.53
2643,Charlie,44,103412,Mumbai,89.38
2644,David,32,100920,Delhi,90.11
2645,Alice,55,38355,Delhi,50.26
2646,Eve,32,42551,Hyderabad,87.25
2647,Frank,28,43659,Bangalore,52.18
2648,Eve,44,94783,Chennai,53.28
2649,Grace,55,76945,Chennai,11.09
2650,Grace,55,113811,Mumbai,13.38
2651,Grace,32,48835,Bangalore,22.01
2652,Alice,20,57192,Hyderabad,21.68
2653,Grace,49,77446,Bangalore,24.08
2654,Julia,49,112123,Hyderabad,19.4
2655,Alice,35,107754,Chennai,59.66
2656,Frank,39,75648,Hyderabad,51.44
2657,Grace,35,103803,Delhi,33.08
2658,Charlie,43,48350,Chennai,91.08
2659,Eve,18,57664,Mumbai,45.05
2660,Eve,42,56175,Mumbai,34.57
2661,Grace,43,81898,Bangalore,72.68
2662,Ivan,23,83300,Kolkata,15.04
2663,David,26,98107,Chennai,50.71
2664,Eve,43,56118,Mumbai,17.12
2665,Eve,51,60814,Chennai,11.45
2666,Eve,56,89594,Kolkata,45.16
2667,Charlie,39,28616,Hyderabad,23.9
2668,Charlie,55,97086,Mumbai,20.53
2669,Ivan,34,114901,Mumbai,71.59
2670,Bob,48,36204,Kolkata,62.52
2671,Charlie,48,75557,Bangalore,11.89
2672,Alice,19,36007,Chennai,21.55
2673,Charlie,34,27576,Bangalore,52.56
2674,Bob,59,69776,Bangalore,63.25
2675,Charlie,43,62413,Chennai,18.82
2676,Bob,52,114688,Delhi,22.02
2677,Frank,24,61102,Kolkata,70.18
2678,Alice,22,106490,Mumbai,84.72
2679,Frank,42,100062,Chennai,51.16
2680,Frank,45,112500,Mumbai,93.5
2681,Hana,29,91414,Bangalore,51.63
2682,Frank,35,47235,Chennai,14.16
2683,Hana,45,85404,Hyderabad,71.85
